text,old_entities,new_entities,is_updated
"“We are once again reaffirming our commitment to promote a green economic reactivation through the strengthening of National Parks and Protected Wildlife Areas hand in hand with the communities and always safeguarding Costa Rica's natural resources and Natural Heritage,” said Environment Minister Franz Tattenbach.",National Parks | LOCATION; Protected Wildlife Areas | LOCATION; Costa Rica | LOCATION; Franz Tattenbach | PERSON_NAME,National Parks | LOCATION; Protected Wildlife Areas | LOCATION; Costa Rica | LOCATION; Franz Tattenbach | PERSON_NAME,FALSE
The Minister reiterated the importance of sustainable tourism as a driver of economic activity in these areas.,,,FALSE
"“Ecotourism, as one of the ecosystem services facilitated and developed in the Protected Wildlife Areas (ASP) of Costa Rica, promotes an approach of people to natural resources and a demand for services and facilities that allow a better enjoyment in their contact with nature,” he said.",Protected Wildlife Areas | LOCATION; ASP | LOCATION; Costa Rica | LOCATION,Protected Wildlife Areas | LOCATION; ASP | LOCATION; Costa Rica | LOCATION,FALSE
"Rafael Gutiérrez Rojas, Vice Minister of the Environment and Executive Director of SINAC expressed his satisfaction with the “possibilities for the communities in the area of influence of this Protected Wildlife Area to benefit from economic activities through sustainable employment and at the same time improve the quality of visits and enjoyment of nature.”",Rafael Gutiérrez Rojas | PERSON_NAME; SINAC | MISCELLANEOUS; Protected Wildlife Area | MISCELLANEOUS,Rafael Gutiérrez Rojas | PERSON_NAME; SINAC | ORGANIZATION_NAME; Protected Wildlife Area | MISCELLANEOUS,TRUE
"Because some of the reasons may be lost in the celebration, we ' d like to remind you of some facts surrounding this important Costa Rica holiday.",Costa Rica | LOCATION,Costa Rica | LOCATION,FALSE
Origin of Nicoya,Nicoya | LOCATION,Nicoya | LOCATION,FALSE
Guanacaste Day is celebrated annually in Costa Rica on July 25. The holiday commemorates Costa Rica's annexation of Nicoya from Nicaragua in 1824.,Guanacaste Day | MISCELLANEOUS; Costa Rica | LOCATION; July 25 | DATE; Nicoya | LOCATION; Nicaragua | LOCATION; 1824 | DATE,Guanacaste Day | MISCELLANEOUS; Costa Rica | LOCATION; July 25 | DATE; Nicoya | LOCATION; Nicaragua | LOCATION; 1824 | DATE,FALSE
"The word “Nicoya” seems to have originated from the cacique Nicoa, in the Nahuatl language of the Aztec Nahua peoples, who came from the area of today's Mexico, and traveled south to Guanacaste.",Nicoya | LOCATION; Nicoa | MISCELLANEOUS; Nahuatl | MISCELLANEOUS; Aztec Nahua | NATIONALITY_RELIGION_POLITICAL; Mexico | LOCATION; Guanacaste | LOCATION,Nicoya | LOCATION; Nahuatl | NATIONALITY_RELIGION_POLITICAL; Aztec Nahua | NATIONALITY_RELIGION_POLITICAL; Mexico | LOCATION; Guanacaste | LOCATION,TRUE
History of the Nicoya Territory,Nicoya Territory | LOCATION,Nicoya Territory | LOCATION,FALSE
"The original territory of Nicoya referred to land between La Flor River and Lake Nicaragua to the northeast, and to the south, the Gulf of Nicoya, Tempisque River, Salto River and a part of the source of the Desaguadero River.",Nicoya | LOCATION; La Flor River | FACILITY; Lake Nicaragua | LOCATION; Gulf of Nicoya | LOCATION; Tempisque River | LOCATION; Salto River | LOCATION; Desaguadero River | LOCATION,Nicoya | LOCATION; La Flor River | FACILITY; Lake Nicaragua | LOCATION; Gulf of Nicoya | LOCATION; Tempisque River | LOCATION; Salto River | LOCATION; Desaguadero River | LOCATION,FALSE
"In 1820, the independent Nicoya Territory joined with Costa Rica to have a large enough population to send a representative to the Cádiz Cortes in Spain.",1820 | DATE; Nicoya Territory | LOCATION; Costa Rica | LOCATION; Cádiz Cortes | ORGANIZATION_NAME; Spain | LOCATION,1820 | DATE; Nicoya Territory | LOCATION; Costa Rica | LOCATION; Cádiz Cortes | ORGANIZATION_NAME; Spain | LOCATION,FALSE
They chose Costa Rican politician and Presbyterian Florencio del Castillo.,Costa Rican | NATIONALITY_RELIGION_POLITICAL; Presbyterian | NATIONALITY_RELIGION_POLITICAL; Florencio del Castillo | PERSON_NAME,Costa Rican | NATIONALITY_RELIGION_POLITICAL; Presbyterian | NATIONALITY_RELIGION_POLITICAL; Florencio del Castillo | PERSON_NAME,FALSE
"In 1812, the Spanish Constitution divided the Kingdom of Guatemala into separate territories. One of those territories was Nicoya, which today forms part of Guanacaste. When Central America declared its independence from Spain in 1821, political problems began dividing the separate provinces, or territories.",1812 | DATE; Spanish | NATIONALITY_RELIGION_POLITICAL; Kingdom of Guatemala | LOCATION; Nicoya | LOCATION; Guanacaste | LOCATION; Central America | LOCATION; Spain | LOCATION; 1821 | DATE,1812 | DATE; Spanish | NATIONALITY_RELIGION_POLITICAL; Kingdom of Guatemala | LOCATION; Nicoya | LOCATION; Guanacaste | LOCATION; Central America | LOCATION; Spain | LOCATION; 1821 | DATE,FALSE
"In Nicaragua's case, the state was marked by internal problems, and a degree of hostility existed toward the Nicoyans. Because of those relations, residents of Nicoya more closely identified with Costa Rica, particularly because of Nicoya's proximity to the Costa Rican villages of Puntarenas, Esparza, Bagaces and Cañas.",Nicaragua | LOCATION; Nicoyans | NATIONALITY_RELIGION_POLITICAL; Nicoya | LOCATION; Costa Rica | LOCATION; Costa Rican | NATIONALITY_RELIGION_POLITICAL; Puntarenas | LOCATION; Esparza | LOCATION; Bagaces | LOCATION; Cañas | LOCATION,Nicaragua | LOCATION; Nicoyans | NATIONALITY_RELIGION_POLITICAL; Nicoya | LOCATION; Costa Rica | LOCATION; Costa Rican | NATIONALITY_RELIGION_POLITICAL; Puntarenas | LOCATION; Esparza | LOCATION; Bagaces | LOCATION; Cañas | LOCATION,FALSE
"One month after Costa Rica obtained its independence, the country established its legal framework through the Concordia Pact, a provisional constitution. Later, the country's first constitution was adopted, and Juan Mora Fernández became Costa Rica's first head of state.",Costa Rica | LOCATION; Concordia Pact | LOCATION; Juan Mora Fernández | PERSON_NAME,Costa Rica | LOCATION; Concordia Pact | LOCATION; Juan Mora Fernández | PERSON_NAME,FALSE
"At the time, Costa Rica benefitted from a climate of stability and political security, efficient administration of justice, trade relations already established with Nicoya and rich and fertile land and climate.",Costa Rica | LOCATION; Nicoya | LOCATION,Costa Rica | LOCATION; Nicoya | LOCATION,FALSE
The Annexation,,,FALSE
"Because of this cordial relationship, the Costa Rican government formally invited Nicoya residents to join this country via the first Nicoya mayor, Cupertino Briceño. At the time, Costa Rica was not yet a republic, so legislators presented a formal petition to the General Congress of Guatemala, with all the necessary documents and signatures.",Costa Rican | NATIONALITY_RELIGION_POLITICAL; Nicoya | LOCATION; Cupertino Briceño | PERSON_NAME; Costa Rica | LOCATION; General Congress of Guatemala | ORGANIZATION_NAME,Costa Rican | NATIONALITY_RELIGION_POLITICAL; Nicoya | LOCATION; Cupertino Briceño | PERSON_NAME; Costa Rica | LOCATION; General Congress of Guatemala | ORGANIZATION_NAME,FALSE
"Because of Nicoya's location, argued area residents, it would be easier to join with Costa Rica than continue under the relationship with Guatemala, which was much further to the north.",Nicoya | LOCATION; Costa Rica | LOCATION; Guatemala | LOCATION,Nicoya | LOCATION; Costa Rica | LOCATION; Guatemala | LOCATION,FALSE
"On July 25, 1824, Costa Rica's annexation of Nicoya became official. In 1848, the territory officially became a Costa Rican province with four cantons: Nicoya, Santa Cruz, Bagaces and Cañas. Today, Guanacaste has 11 cantons.","July 25, 1824 | DATE; Costa Rica | LOCATION; Nicoya | LOCATION; 1848 | DATE; Costa Rican | NATIONALITY_RELIGION_POLITICAL; Santa Cruz | LOCATION; Bagaces | LOCATION; Cañas | LOCATION; Guanacaste | LOCATION","July 25, 1824 | DATE; Costa Rica | LOCATION; Nicoya | LOCATION; 1848 | DATE; Costa Rican | NATIONALITY_RELIGION_POLITICAL; Santa Cruz | LOCATION; Bagaces | LOCATION; Cañas | LOCATION; Guanacaste | LOCATION",FALSE
Origin of the Name Guanacaste,Guanacaste | LOCATION,Guanacaste | LOCATION,FALSE
"The province of Guanacaste takes its name from a large tree that was located in the area of today's central park in Liberia, the capital of Guanacaste province. The word Guanacaste comes from the Nahuatl language, Quaiti (tree) and Nacaztli (ear).",Guanacaste | LOCATION; Liberia | LOCATION; Nahuatl | MISCELLANEOUS; Quaiti | MISCELLANEOUS; Nacaztli | MISCELLANEOUS,Guanacaste | LOCATION; Liberia | LOCATION; Nahuatl | NATIONALITY_RELIGION_POLITICAL,TRUE
Benefits of the Annexation,,,FALSE
"Today, Guanacaste is an important producer of rice, sugar cane, sorghum and other crops. Livestock is also raised on many area farms. It is one of Costa Rica's most important tourism destinations, earning the nickname the “Gold Coast of Central America.”",Guanacaste | LOCATION; Costa Rica | LOCATION; Gold Coast of Central America | LOCATION,Guanacaste | LOCATION; Costa Rica | LOCATION; Gold Coast of Central America | LOCATION,FALSE
"Since the annexation, Guanacaste's population has continued growing, and it has become an important economic pillar in the country. Costa Rican culture is enriched by the cultural contributions of Guanacaste, including Tico snacks like tortillas and bizcochos, small, crispy, donut-like treats.",Guanacaste | LOCATION; Costa Rican | NATIONALITY_RELIGION_POLITICAL; Tico | NATIONALITY_RELIGION_POLITICAL,Guanacaste | LOCATION; Costa Rican | NATIONALITY_RELIGION_POLITICAL; Tico | NATIONALITY_RELIGION_POLITICAL,FALSE
"Costa Rican music has been heavily influenced by Guanacaste folkloric music, including songs like “El Torito,” “Pasión,” “Amor de Temporada,” “Luna Liberiana” and “Pampa.”",Costa Rican | NATIONALITY_RELIGION_POLITICAL; Guanacaste | LOCATION; El Torito | MISCELLANEOUS; Pasión | MISCELLANEOUS; Amor de Temporada | MISCELLANEOUS; Luna Liberiana | MISCELLANEOUS; Pampa | MISCELLANEOUS,Costa Rican | NATIONALITY_RELIGION_POLITICAL; Guanacaste | LOCATION; El Torito | MISCELLANEOUS; Pasión | MISCELLANEOUS; Amor de Temporada | MISCELLANEOUS; Luna Liberiana | MISCELLANEOUS; Pampa | MISCELLANEOUS,FALSE
"Instruments from the province include quijongs (a stringed bow and gourd), tambores (drums), ocarinas (small ceramic flute), marimbas and other popular instruments. Guanacaste also produced many fascinating stories and legends. Without a doubt, as the popular phrase notes, Guanacaste is “part of the homeland by choice.”",Guanacaste | LOCATION,Guanacaste | LOCATION,FALSE
"Floods, heat waves and the longest drought in 1,000 years: Latin America is grappling with devastating climate change impacts that will only get worse, a World Meteorological Organization report warned Friday.",Latin America | LOCATION; World Meteorological Organization | ORGANIZATION_NAME; Friday | DATE,Latin America | LOCATION; World Meteorological Organization | ORGANIZATION_NAME; Friday | DATE,FALSE
"In its State of the Climate report for Latin America and the Caribbean (LAC) for 2021, the WMO said ecosystems, food and water, human health and welfare were all taking a battering.",Latin America | LOCATION; Caribbean | LOCATION; LAC | LOCATION; 2021 | DATE; WMO | ORGANIZATION_NAME,Latin America | LOCATION; Caribbean | LOCATION; LAC | LOCATION; 2021 | DATE; WMO | ORGANIZATION_NAME,FALSE
"Glaciers in the tropical Andes have lost more than 30 percent of their area in less than 50 years, increasing the risk of water scarcity in many regions, it said.",Andes | MISCELLANEOUS,tropical Andes | LOCATION,TRUE
"Sea levels continued to rise at a faster rate than globally, and the so-called Central Chile Mega Drought — 13 years and running — is the longest in at least 1,000 years.",Central Chile Mega Drought | MISCELLANEOUS,Central Chile Mega Drought | MISCELLANEOUS,FALSE
"Meanwhile, deforestation rates “were the highest since 2009, a blow for both the environment and climate change mitigation,” said the report.",2009 | DATE,2009 | DATE,FALSE
"Brazilian Amazon deforestation doubled from the 2009-2018 average, with 22 percent more forest area lost in 2021 than the previous year.",Brazilian Amazon | LOCATION; 2009-2018 | DATE; 2021 | DATE,Brazilian Amazon | LOCATION; 2009-2018 | DATE; 2021 | DATE,FALSE
The Amazon provides oxygen-producing and carbon-trapping functions that are crucial not only for the region but for the world.,Amazon | LOCATION,Amazon | LOCATION,FALSE
Decades of progress stalled,,,FALSE
"The report also documented the third-highest number — 21 — of named storms on record for the 2021 Atlantic hurricane season, and extreme rainfall that caused hundreds of fatalities and destroyed or damaged tens of thousands of homes.",2021 | DATE; Atlantic | NATIONALITY_RELIGION_POLITICAL,2021 Atlantic hurricane season | MISCELLANEOUS,TRUE
"“Increasing sea-level rise and ocean warming are expected to continue to affect coastal livelihoods, tourism, health, food, energy, and water security, particularly in small islands and Central American countries,” said WMO Secretary General Petteri Taalas.",Central American | NATIONALITY_RELIGION_POLITICAL; WMO | ORGANIZATION_NAME; Petteri Taalas | PERSON_NAME,Central American | NATIONALITY_RELIGION_POLITICAL; WMO | ORGANIZATION_NAME; Petteri Taalas | PERSON_NAME,FALSE
"“For many Andean cities, melting glaciers represent the loss of a significant source of freshwater … for domestic use, irrigation and hydroelectric power.”",Andean | NATIONALITY_RELIGION_POLITICAL,Andean | NATIONALITY_RELIGION_POLITICAL,FALSE
"Worsening climate change, compounded by the impacts of the coronavirus pandemic, have “stalled decades of progress against poverty, food insecurity and the reduction of inequality in the region,” added Mario Cimoli of the Economic Commission for Latin America and the Caribbean.",coronavirus | MISCELLANEOUS; Mario Cimoli | PERSON_NAME; Economic Commission for Latin America and the Caribbean | ORGANIZATION_NAME,coronavirus | MISCELLANEOUS; Mario Cimoli | PERSON_NAME; Economic Commission for Latin America and the Caribbean | ORGANIZATION_NAME,FALSE
"In Guatemala, El Salvador and Nicaragua, 7.7 million people experienced high levels of food insecurity in 2021.",Guatemala | LOCATION; El Salvador | LOCATION; Nicaragua | LOCATION; 2021 | DATE,Guatemala | LOCATION; El Salvador | LOCATION; Nicaragua | LOCATION; 2021 | DATE,FALSE
"The LAC region had registered an average rate of temperature increase of about 0.2 degrees Celsius per decade between 1991 and 2021, said the report — double the 1961-1990 rate.",LAC | LOCATION; 1991 | DATE; 2021 | DATE; 1961-1990 | DATE,LAC | LOCATION; 1991 | DATE; 2021 | DATE; 1961-1990 | DATE,FALSE
"“Unfortunately, greater impact is in store for the region as both the atmosphere and ocean continue to rapidly change,” said a WMO press release.",WMO | ORGANIZATION_NAME,WMO | ORGANIZATION_NAME,FALSE
“Food and water supplies will be disrupted. Towns and cities and the infrastructure required to sustain them will be increasingly at risk.”,,,FALSE
"The region was in urgent need of early warning systems to help it adapt to climate extremes, said the WMO.",WMO | ORGANIZATION_NAME,WMO | ORGANIZATION_NAME,FALSE
The United States downed Costa Rica 3-0 on Thursday to book a meeting with Canada in the CONCACAF W Championship with a 2024 Olympic berth on the line.,United States | LOCATION; Costa Rica | LOCATION; Thursday | DATE; Canada | LOCATION; CONCACAF W Championship | MISCELLANEOUS; 2024 Olympic | MISCELLANEOUS,United States | LOCATION; Costa Rica | LOCATION; Thursday | DATE; Canada | LOCATION; CONCACAF W Championship | MISCELLANEOUS; 2024 Olympic | MISCELLANEOUS,FALSE
Emily Sonnett and Mallory Pugh scored first-half goals before Ashley Sanchez added a third in injury time to seal a victory in a semi-final played in sweltering conditions at Monterrey's Estadio Universitario.,Emily Sonnett | PERSON_NAME; Mallory Pugh | PERSON_NAME; Ashley Sanchez | PERSON_NAME; Monterrey | LOCATION; Estadio Universitario | ORGANIZATION_NAME,Emily Sonnett | PERSON_NAME; Mallory Pugh | PERSON_NAME; Ashley Sanchez | PERSON_NAME; Monterrey | LOCATION; Estadio Universitario | ORGANIZATION_NAME,FALSE
"Canada advanced with a 3-0 victory over Jamaica in the second semi-final, and the winner of Monday's final will secure an automatic qualifying berth to the Paris Games women's football tournament.",Canada | ORGANIZATION_NAME; Jamaica | LOCATION; Monday | DATE; Paris Games | MISCELLANEOUS,Canada | ORGANIZATION_NAME; Jamaica | LOCATION; Monday | DATE; Paris Games | MISCELLANEOUS,FALSE
"Against Costa Rica, the world champions took their time before finally asserting their superiority with two first-half goals.",Costa Rica | LOCATION,Costa Rica | LOCATION,FALSE
"Alex Morgan signaled the US women's attacking intent early on, missing a golden chance to open the scoring after three minutes when she prodded wide.",Alex Morgan | PERSON_NAME; US | LOCATION,Alex Morgan | PERSON_NAME; US | LOCATION,FALSE
Morgan missed another opening after 17 minutes as the US steadily cranked up the pressure. The breakthrough came in the 34th minute from a corner from the right-hand side.,Morgan | PERSON_NAME; US | LOCATION,Morgan | PERSON_NAME; US | LOCATION,FALSE
"Lindsey Horan's flick looped up onto the wordwork and Sonnett jabbed it home from close range on the rebound. Morgan had the ball back in the net two minutes later after finishing from a Horan pass, but the goal was disallowed for offside.",Lindsey Horan | PERSON_NAME; Sonnett | PERSON_NAME; Morgan | PERSON_NAME,Lindsey Horan | PERSON_NAME; Sonnett | PERSON_NAME; Morgan | PERSON_NAME,FALSE
"Sophia Smith should have made it 2-0 on the stroke of halftime after being played into space by Morgan, but rushed her finish and shot directly at Costa Rica goalkeeper Noella Bermudez.",Sophia Smith | PERSON_NAME; Morgan | PERSON_NAME; Costa Rica | LOCATION; Noella Bermudez | PERSON_NAME,Sophia Smith | PERSON_NAME; Morgan | PERSON_NAME; Costa Rica | LOCATION; Noella Bermudez | PERSON_NAME,FALSE
But the US made it 2-0 moments later when Smith won possession high up the field. Rose Lavelle's clever backheel released Pugh and the winger rifled in a low-angled shot across Bermudez.,US | LOCATION; Smith | PERSON_NAME; Rose Lavelle | PERSON_NAME; Pugh | PERSON_NAME; Bermudez | PERSON_NAME,US | LOCATION; Smith | PERSON_NAME; Rose Lavelle | PERSON_NAME; Pugh | PERSON_NAME; Bermudez | PERSON_NAME,FALSE
"Canada seized an early lead in their match as Jessie Fleming headed in a cross from Ashley Lawrence in the 18th minute. Fleming nearly doubled the score in the 36th minute, but Jamaican keeper Rebecca Spencer gathered up her curling shot and it was 1-0 at halftime.",Canada | LOCATION; Jessie Fleming | PERSON_NAME; Ashley Lawrence | PERSON_NAME; Fleming | PERSON_NAME; Jamaican | NATIONALITY_RELIGION_POLITICAL; Rebecca Spencer | PERSON_NAME,Canada | LOCATION; Jessie Fleming | PERSON_NAME; Ashley Lawrence | PERSON_NAME; Fleming | PERSON_NAME; Jamaican | NATIONALITY_RELIGION_POLITICAL; Rebecca Spencer | PERSON_NAME,FALSE
"The Canadians finally built on their lead in the 64th, when Adriana Leon's cross from the right found Allysha Chapman racing into the box, Chapman nodding in a header.",Canadians | NATIONALITY_RELIGION_POLITICAL; Adriana Leon | PERSON_NAME; Allysha Chapman | PERSON_NAME; Chapman | PERSON_NAME,Canadians | NATIONALITY_RELIGION_POLITICAL; Adriana Leon | PERSON_NAME; Allysha Chapman | PERSON_NAME; Chapman | PERSON_NAME,FALSE
Leon capped the scoring in the 76th.,Leon | PERSON_NAME,Leon | PERSON_NAME,FALSE
"While Olympic qualification will be at stake in the final, the eight-team tournament also doubles as a qualifier for the 2023 Women's World Cup, with the four semi-finalists — the United States, Costa Rica, Canada and Jamaica — all securing tickets to next year's tournament in Australia and New Zealand.",Olympic | MISCELLANEOUS; 2023 Women's World Cup | MISCELLANEOUS; United States | LOCATION; Costa Rica | LOCATION; Canada | LOCATION; Jamaica | LOCATION; Australia | LOCATION; New Zealand | LOCATION,Olympic | MISCELLANEOUS; 2023 Women's World Cup | MISCELLANEOUS; United States | LOCATION; Costa Rica | LOCATION; Canada | LOCATION; Jamaica | LOCATION; Australia | LOCATION; New Zealand | LOCATION,FALSE
Costa Rica and Jamaica still have a shot at the 2024 Olympics. The winner of the third-place playoff and the tournament runner-up will meet in a playoff next year to determine another Paris berth.,Costa Rica | LOCATION; Jamaica | LOCATION; 2024 Olympics | MISCELLANEOUS; Paris | LOCATION,Costa Rica | LOCATION; Jamaica | LOCATION; 2024 Olympics | MISCELLANEOUS; Paris | LOCATION,FALSE
"Visitors to Costa Rica during the rainy season will come across the pejibaye harvest in local markets. This unusual fruit comes from a tropical palm, often called peach palm in English, and has a starchy, orange mesocarp or midsection that is edible when cooked. The fruit is boiled in salted water and peeled, and the seed is removed before eating.",Costa Rica | LOCATION; English | NATIONALITY_RELIGION_POLITICAL,Costa Rica | LOCATION; English | NATIONALITY_RELIGION_POLITICAL,FALSE
"The texture and flavor of the cooked pejibaye has been compared to dry squash. The fruit halves are often filled with mayonnaise, ketchup or sour cream ; most pejibaye vendors offer cooked pejibayes, which you ' ll see in steaming trays in carts or market stalls, so give them a try.",,,FALSE
"Indigenous peoples highly esteem pejibaye as a food crop, and today it are considered one of the most nutritional foods on the planet: The pejibaye is a good source of carbohydrates, proteins, vitamins A, B1, B2, B3, and C, as well as minerals calcium, phosphorus, and iron.",,,FALSE
"The palms that produce pejibayes have another gourmet harvest – they also produce new vegetative offshoot palms, which can be harvested for heart of palm. The palm heart is excellent raw or cooked, served in salads or prepared with eggs and vegetables in a casserole.",,,FALSE
"This useful palm is indigenous to Amazonian areas of Colombia, Ecuador, Peru and Brazil, but has been cultivated and distributed since ancient times throughout the neotropics. Today, Costa Rica is a major producer of pejibaye palms.",Amazonian | NATIONALITY_RELIGION_POLITICAL; Colombia | LOCATION; Ecuador | LOCATION; Peru | LOCATION; Brazil | LOCATION; Costa Rica | LOCATION,Amazonian | NATIONALITY_RELIGION_POLITICAL; Colombia | LOCATION; Ecuador | LOCATION; Peru | LOCATION; Brazil | LOCATION; Costa Rica | LOCATION,FALSE
"Local gardeners who have plenty of space to plant can take advantage of growing these valuable palms. The photo is from our homegrown pejibaye harvest. Local nurseries often offer spineless pejibaye seedling palms, or you can try your luck starting them from seed:",,,FALSE
Tips on Planting,,,FALSE
"This crop is not recommended for small home gardens, due to its spiny fronds. Plant the seeds in plastic nursery bags five centimeters deep in rich potting soil. Keep them watered and shaded until they germinate, then slowly move them into the sunlight. Transplant them to permanent sites before they become root-bound (around six months).",,,FALSE
"Pejibayes do well on a wide range of soils, but grow best with applications of manure composts and soil amendments. New varieties are now offered that do not have as many spines and are much easy to manage. The fruits begin to appear in five to seven years and can be harvested with long bamboo poles.",,,FALSE
"Once you 've grown your own pejibayes (or picked some up at the market), how can you prepare them at home? Some folks love cooked pejibayes and others don' t find them very appealing, but here is a gourmet pejibaye recipe the whole family will enjoy:",,,FALSE
How to make Creamed Pejibaye Soup,,,FALSE
Peel a dozen cooked pejibayes and blend them in two batches with the following ingredients to your own taste:,,,FALSE
onions,,,FALSE
garlic,,,FALSE
curry to taste,,,FALSE
about eight cups good soup stock or milk,,,FALSE
"Simmer the finely blended soup and add finely chopped, fresh cilantro as a garnish to each bowl.",,,FALSE
"Officially, nothing has been confirmed, but a general increase in wages should not be announced too far in advance, as it will only improve workers' real purchasing power (which is what wages are raised for) if they are taken by surprise and cannot alter their consumption patterns in advance.",,,FALSE
"This secrecy seeks to keep expectations of improvements in disposable income from precipitously driving up demand, which would result in, even before higher paychecks are issued, the market nullifying, via price increases, any real improvement in income.",,,FALSE
"Why are we even talking about this? Because both Díaz-Canel and Economy Minister Alejandro Gil have made veiled statements, probably aimed at the mid-level bureaucracy, indicating that another increase in wages and pensions in Cuba is in the pipeline.",Díaz-Canel | PERSON_NAME; Alejandro Gil | PERSON_NAME; Cuba | LOCATION,Díaz-Canel | PERSON_NAME; Alejandro Gil | PERSON_NAME; Cuba | LOCATION,FALSE
"In his last remarks before the National Assembly, the Economy Minister, speaking about how workers suffer from inflation, said: ""we have to concentrate, rather than on lowering prices, on the gradual recovery of purchasing power."" As the only two ways to regain ""purchasing power"" are to lower prices (which the minister rules out) and increasing wages, it follows that the latter is being considered.",National Assembly | ORGANIZATION_NAME,National Assembly | ORGANIZATION_NAME,FALSE
"Only a few days later, at an expanded Council of Ministers meeting, widely broadcast on Castroist television, Díaz-Canel said: ""I think we have to take another look, in the midst of this situation, and look for other sources (...) to seek a transformation in the minimum wage and pensions, which are where the sector is that is most complicated in terms of inflation issues."" The only thing more explicit than this would be a direct announcement that, as we said, they will not make until they have the measure ready to serve... but, apparently, they are preparing it.",Council of Ministers | ORGANIZATION_NAME; Castroist | NATIONALITY_RELIGION_POLITICAL; Díaz-Canel | PERSON_NAME,Council of Ministers | ORGANIZATION_NAME; Castroist | NATIONALITY_RELIGION_POLITICAL; Díaz-Canel | PERSON_NAME,FALSE
"Although in the short term generally increasing wages cheers everyone up, because it creates the monetary illusion that more is being earned, it does not really improve the economy because it has no effect on productivity. The country's experience in 2021 demonstrates this. However, it does imply increasing the monetary base because, as there are no more goods and services available, the speed of circulation remains constant, at the same level of transactions, such that new wages will come from new issuances of money. In this way, by pretending to fight inflation, the Government will only worsen it.",2021 | DATE,2021 | DATE,FALSE
"This measure is perfectly consistent with the economic demagoguery that characterizes the Raúl Castro era, which feigns transformation, but only with window-dressing measures, such that what is, supposedly, for the best, ends up making things worse. The government, thus, is an arsonist / firefighter, as it were.",Raúl Castro | PERSON_NAME,Raúl Castro | PERSON_NAME,FALSE
"This issue will not end in simply an unhealthy upward adjustment of general prices and a further disruption of relative prices. Raising wages across the board in times of very high inflation also creates a change in expectations called the ""second round effect,"" which embeds in a society's collective psychology the idea that inflation is normal and will last a long time, which becomes a self-fulfilling prophecy.",,,FALSE
"One of the most insightful phrases in Pablo Coelho's The Alchemist reads as follows: ""Everything that happens once may never happen again. But everything that happens twice will certainly happen a third time."" Thus, once wages have risen this second time, the theory of adaptive expectations ensures that economic agents will expect future increases, which will modify consumption and price formation patterns, producing an inflationary spiral that is particularly difficult to stop.",Pablo Coelho | PERSON_NAME; The Alchemist | MISCELLANEOUS,Pablo Coelho | PERSON_NAME; The Alchemist | MISCELLANEOUS,FALSE
"This, however, does not worry Castroism, because keeping the inflationary flame alive is its best way to redistribute the national economy's few real resources, allowing it to align the factors of production, including workers, in such a way that the private structures that are emerging are chained to state companies, municipal governments, or any other bureaucratic structure faithful to the system.",Castroism | NATIONALITY_RELIGION_POLITICAL,Castroism | NATIONALITY_RELIGION_POLITICAL,FALSE
"There is no other way to improve Cubans' purchasing power than improving the real economy. But this would mean, in short, the disappearance of Castroism, because it is the main obstacle between the people and the capital needed to invest in Cuba and make it prosperous. Anything else, and particularly a wage increase, is nothing more than the pyromaniac fanning the inflationary fire to, like Nero, dance merrily while Cuba burns.",Cubans | NATIONALITY_RELIGION_POLITICAL; Castroism | NATIONALITY_RELIGION_POLITICAL; Cuba | LOCATION; Nero | PERSON_NAME,Cubans | NATIONALITY_RELIGION_POLITICAL; Castroism | NATIONALITY_RELIGION_POLITICAL; Cuba | LOCATION; Nero | PERSON_NAME,FALSE
"The fact that Cuba's ruling caste does not want to fully imitate China's reforms is clear, due to its reluctance to take the steps that yielded economic results in the Asian nation, dramatically improved the well-being of its population, and even increased individual rights, albeit in the context of a political dictatorship.",Cuba | LOCATION; China | LOCATION; Asian | NATIONALITY_RELIGION_POLITICAL,Cuba | LOCATION; China | LOCATION; Asian | NATIONALITY_RELIGION_POLITICAL,FALSE
"It is also obvious that Castroism is reluctant to do so because it has calculated that, given Cuba's specific circumstances — sociological, geographical, demographic — the people's rapid economic advancement does not behoove those in power. The power pyramid hinges, to a large extent, on keeping the civilian population, poor and uncoordinated, dependent on the State, and inert.",Castroism | NATIONALITY_RELIGION_POLITICAL; Cuba | LOCATION,Castroism | NATIONALITY_RELIGION_POLITICAL; Cuba | LOCATION,FALSE
"However, in need of external revenue to compensate for the congenital unproductivity of the Castroist economic system, copying a political strategy similar to that followed by the Chinese government in the late 1970s, based on cultivating economic development in isolated enclaves of the population and local bureaucracies, in 2013 Castroism inaugurated the Mariel Special Development Zone (ZEDM), inspired by and modelled on China's Special Economic Zones (SEZs), which were and are one of the cornerstones of that country's rebirth.",Castroist | NATIONALITY_RELIGION_POLITICAL; Chinese | NATIONALITY_RELIGION_POLITICAL; 1970 | DATE; 2013 | DATE; Castroism | NATIONALITY_RELIGION_POLITICAL; Mariel Special Development Zone | LOCATION; ZEDM | LOCATION; China | LOCATION; Special Economic Zones | LOCATION; SEZs | LOCATION,Castroist | NATIONALITY_RELIGION_POLITICAL; Chinese | NATIONALITY_RELIGION_POLITICAL; 1970 | DATE; 2013 | DATE; Castroism | NATIONALITY_RELIGION_POLITICAL; Mariel Special Development Zone | LOCATION; ZEDM | LOCATION; China | LOCATION; Special Economic Zones | LOCATION; SEZs | LOCATION,FALSE
