text,old_entities,new_entities,is_updated
"The only son of Wang Jianlin, the scion has been dubbed China's “national husband” even though he has gone on record saying he would never get married. His colourful personal lifestyle, which includes frequent changes of girlfriends, has made him a target for China's paparazzi.",Wang Jianlin | PERSON_NAME; China | LOCATION,Wang Jianlin | PERSON_NAME; China | LOCATION,FALSE
"In the past, Wang has been careful to avoid politically sensitive subjects, and he was able to survive previous rounds of censorship by Weibo that took down many so-called Big Vs, or verified accounts with large followings. In 2019, Wang refrained from publishing new posts for several months and in November last year he changed the setting so that only posts from the last six months were viewable.",Wang | PERSON_NAME; Weibo | ORGANIZATION_NAME; Big Vs | MISCELLANEOUS; 2019 | DATE; November | DATE,Wang | PERSON_NAME; Weibo | ORGANIZATION_NAME; Big Vs | MISCELLANEOUS; 2019 | DATE; November | DATE,FALSE
"Wang completed his primary school in Singapore before he was sent to Winchester College, a 600-year-old boarding school in the UK. Later, he studied philosophy at University College London.",Wang | PERSON_NAME; Singapore | LOCATION; Winchester College | ORGANIZATION_NAME; UK | LOCATION; University College London | ORGANIZATION_NAME,Wang | PERSON_NAME; Singapore | LOCATION; Winchester College | ORGANIZATION_NAME; UK | LOCATION; University College London | ORGANIZATION_NAME,FALSE
"After returning to China in 2009, Wang quickly became a public figure and opened a Weibo account the following year. In a 2015 interview with the BBC in his Shanghai apartment, Wang, then 27, said he was not willing to challenge the ruling Communist Party line. “The state chooses what's mainstream and you have to conform to that,” he said in fluent English. “If your ideals are not mainstream, then you're wrong.”",China | LOCATION; 2009 | DATE; Wang | PERSON_NAME; Weibo | ORGANIZATION_NAME; 2015 | DATE; BBC | ORGANIZATION_NAME; Shanghai | LOCATION; Communist Party | ORGANIZATION_NAME; English | NATIONALITY_RELIGION_POLITICAL,China | LOCATION; 2009 | DATE; Wang | PERSON_NAME; Weibo | ORGANIZATION_NAME; 2015 | DATE; BBC | ORGANIZATION_NAME; Shanghai | LOCATION; Communist Party | NATIONALITY_RELIGION_POLITICAL; English | NATIONALITY_RELIGION_POLITICAL,TRUE
"However, Wang started to speak out after Shanghai imposed a citywide Covid-19 lockdown. Wang has been in Shanghai during the lockdown, according to multiple social media accounts.",Wang | PERSON_NAME; Shanghai | LOCATION; Covid-19 | MISCELLANEOUS,Wang | PERSON_NAME; Shanghai | LOCATION; Covid-19 | MISCELLANEOUS,FALSE
"In a post on WeChat, the social media platform that allows friends to see posts, Wang wrote that he plans to boycott the mandatory nucleic testing because it was not about the virus, but rather a test of people's “submissiveness”. A screenshot of his WeChat post has been widely shared and viewed, as it partly reflects widespread frustration about Shanghai's draconian lockdown measures.",WeChat | ORGANIZATION_NAME; Wang | PERSON_NAME; Shanghai | LOCATION,WeChat | ORGANIZATION_NAME; Wang | PERSON_NAME; Shanghai | LOCATION,FALSE
"Wang's last Weibo post was on April 14, in which he shared a video and asked if the World Health Organisation had ever recommended Lianhua Qingwen as a treatment for Covid-19. In a separate post, Wang also urged the authorities to investigate Shijiazhuang Yiling Pharmaceutical, the maker of the medicine.",Wang | PERSON_NAME; Weibo | ORGANIZATION_NAME; April 14 | DATE; World Health Organisation | ORGANIZATION_NAME; Lianhua Qingwen | MISCELLANEOUS; Covid-19 | MISCELLANEOUS; Shijiazhuang Yiling Pharmaceutical | ORGANIZATION_NAME,Wang | PERSON_NAME; Weibo | ORGANIZATION_NAME; April 14 | DATE; World Health Organisation | ORGANIZATION_NAME; Lianhua Qingwen | MISCELLANEOUS; Covid-19 | MISCELLANEOUS; Shijiazhuang Yiling Pharmaceutical | ORGANIZATION_NAME,FALSE
"Amid the outburst of discontent over China's strict dynamic zero Covid-19 approach, Beijing has been ramping up efforts to clean up content it deems “harmful” by relentlessly taking new measures to threaten and censor internet users.",China | LOCATION; Covid-19 | MISCELLANEOUS; Beijing | LOCATION,China | LOCATION; Covid-19 | MISCELLANEOUS; Beijing | LOCATION,FALSE
"Popular social platforms, including Weibo and Douyin, the domestic version of TikTok, have started to display user locations based on internet protocol (IP) addresses in a bid to “prevent netizens from pretending to be locals and spreading rumours”.",Weibo | ORGANIZATION_NAME; Douyin | ORGANIZATION_NAME; TikTok | ORGANIZATION_NAME,Weibo | ORGANIZATION_NAME; Douyin | ORGANIZATION_NAME; TikTok | ORGANIZATION_NAME,FALSE
pgtype = homepage,,,FALSE
"Singer-actor Cha Eun-woo has been offered the lead role in upcoming film K-pop: Lost in America! The film tells the story of a K-pop boy group that gets lost in Texas, with the members struggling to get to New York for their global debut. It is also set to star Rebel Wilson and Charles Melton.",Cha Eun-woo | PERSON_NAME; K-pop: Lost in America! | MISCELLANEOUS; K-pop | MISCELLANEOUS; Texas | LOCATION; New York | LOCATION; Rebel Wilson | PERSON_NAME; Charles Melton | PERSON_NAME,Cha Eun-woo | PERSON_NAME; K-pop: Lost in America! | MISCELLANEOUS; K-pop | MISCELLANEOUS; Texas | LOCATION; New York | LOCATION; Rebel Wilson | PERSON_NAME; Charles Melton | PERSON_NAME,FALSE
"After a series of auditions and casting meetings, Cha was apparently selected among several rising stars who are active both in K-pop and on screen. So what else do we know about him?",Cha | PERSON_NAME; K-pop | MISCELLANEOUS,Cha | PERSON_NAME; K-pop | MISCELLANEOUS,FALSE
Cha has said that he never expected to become an idol. But everything changed after a music festival at his middle school.,Cha | PERSON_NAME,Cha | PERSON_NAME,FALSE
"“No one in my family works in music, but [one day] I was going to the bathroom during my school festival. Someone followed me and cast me,” he told TV programme Immortal Songs. “Back then, my dream wasn't to become a singer. I had many dreams of becoming many things such as a doctor, prosecutor and judge.”",Immortal Songs | MISCELLANEOUS,Immortal Songs | MISCELLANEOUS,FALSE
"Debuting with his K-pop group Astro under Fantagio Entertainment in 2016, Cha quickly became popular as the outfit's vocalist and “visual”. However, he technically debuted in the entertainment industry as an actor two years before with a minor role in the Song Hye-kyo led film, My Brilliant Life. After appearing in a few other dramas, he landed his first proper lead in romcom My ID is Gangnam Beauty (2018), which boosted his popularity both at home and abroad. By 2020, his role in True Beauty had cemented his reputation as an actor once and for all.",K-pop | MISCELLANEOUS; Astro | ORGANIZATION_NAME; Fantagio Entertainment | ORGANIZATION_NAME; 2016 | DATE; Cha | PERSON_NAME; Song Hye-kyo | PERSON_NAME; My Brilliant Life | MISCELLANEOUS; My ID is Gangnam Beauty | MISCELLANEOUS; 2018 | DATE; 2020 | DATE; True Beauty | MISCELLANEOUS,K-pop | MISCELLANEOUS; Astro | ORGANIZATION_NAME; Fantagio Entertainment | ORGANIZATION_NAME; 2016 | DATE; Cha | PERSON_NAME; Song Hye-kyo | PERSON_NAME; My Brilliant Life | MISCELLANEOUS; My ID is Gangnam Beauty | MISCELLANEOUS; 2018 | DATE; 2020 | DATE; True Beauty | MISCELLANEOUS,FALSE
"With such success in the space of just a few years, Cha has found himself not just more famous than before, but wealthier too. He is reported to have cashed in nearly US $5 million from acting, officially making him the K-pop celebrity with the highest-earning “second job” (in other words, as an actor) according to Mnet's TMI News Show.",Cha | PERSON_NAME; US $5 million | MONEY_CURRENCY; K-pop | MISCELLANEOUS; Mnet | ORGANIZATION_NAME; TMI News Show | MISCELLANEOUS,Cha | PERSON_NAME; US $5 million | MONEY_CURRENCY; K-pop | MISCELLANEOUS; Mnet | ORGANIZATION_NAME; TMI News Show | MISCELLANEOUS,FALSE
"In South Korea, the heartthrob has been dubbed a “Face Genius” and the “Visual King”, thanks to his classic good looks. As a result, he's also become a firm favourite of the world's top luxury brands, becoming a global ambassador for Burberry and joining the likes of Blackpink's Lisa to add some star power to the launch of Bulgari's Colours exhibition at the Seoul Arts Center last year. He also just appeared on the cover of Korea's W Magazine modelling several Chaumet rings.",South Korea | LOCATION; Face Genius | PERSON_NAME; Visual King | PERSON_NAME; Burberry | ORGANIZATION_NAME; Blackpink | ORGANIZATION_NAME; Lisa | PERSON_NAME; Bulgari | ORGANIZATION_NAME; Colours | MISCELLANEOUS; Seoul Arts Center | LOCATION; Korea | LOCATION; W Magazine | ORGANIZATION_NAME; Chaumet | ORGANIZATION_NAME,South Korea | LOCATION; Face Genius | PERSON_NAME; Visual King | PERSON_NAME; Burberry | ORGANIZATION_NAME; Blackpink | ORGANIZATION_NAME; Lisa | PERSON_NAME; Bulgari | ORGANIZATION_NAME; Colours | MISCELLANEOUS; Seoul Arts Center | LOCATION; Korea | LOCATION; W Magazine | ORGANIZATION_NAME; Chaumet | ORGANIZATION_NAME,FALSE
"Cha doesn't just have beauty, but brains to match. With an IQ of 142, he was among the top three students in his school, winning awards for English, reading and debating, and was school president as well as class president for several years.",Cha | PERSON_NAME; English | NATIONALITY_RELIGION_POLITICAL,Cha | PERSON_NAME; English | NATIONALITY_RELIGION_POLITICAL,FALSE
"Clearly insanely talented, he also set an example for his classmates in sports and music. Cha was the captain of his junior school's football and basketball teams and plays various instruments including piano, guitar, violin and flute, according to KProfile.",Cha | PERSON_NAME; KProfile | ORGANIZATION_NAME,Cha | PERSON_NAME; KProfile | ORGANIZATION_NAME,FALSE
"Someone as successful and talented as Cha might be forgiven for being a little arrogant – and yet he's clearly not. When he was asked to comment on his flattering “Face Genius” nickname, he said, according to Soompi: “It does feel good, but I actually think that each person has their own unique individuality. When I was growing up, my mum would tell me, 'You're not that good-looking' and 'Don't be vain.' I think that everyone has their own taste when it comes to good looks.”",Cha | PERSON_NAME; Face Genius | PERSON_NAME; Soompi | ORGANIZATION_NAME,Cha | PERSON_NAME; Face Genius | PERSON_NAME; Soompi | ORGANIZATION_NAME,FALSE
"In another interview with Hype News, he acknowledged that his ability to perform in dramas, variety shows and on stage with Astro was all thanks to the team he has around him.",Hype News | ORGANIZATION_NAME; Astro | MISCELLANEOUS,Hype News | ORGANIZATION_NAME; Astro | MISCELLANEOUS,FALSE
"Upon being asked how he managed to do it all, he said: “Because around me there are managers, the company people, and the people I'm grateful for are with me.”",,,FALSE
"With a career truly in the ascendancy at the age of just 25, Cha says he's nevertheless still serious about meeting that special someone and getting married as soon as he can. Opening up on the show Master in the House, he teared up when saying: “I really want to get married … I should be able to talk about the most embarrassing things, and still be able to have a good conversation with her. I know it's not easy, but I also know that's possible when you get married or become a family.”",Cha | PERSON_NAME; Master in the House | MISCELLANEOUS,Cha | PERSON_NAME; Master in the House | MISCELLANEOUS,FALSE
"So how would he woo such a woman, once he meets her? Much to fans' delight, Cha revealed to Ceci Korea back in 2017 what his ideal proposal would look like: “I will find a romantic place with the view of N Seoul Tower, great music and great ambience. I'd like to propose to her with a necklace or a ring while eating there.”",Cha | PERSON_NAME; Ceci Korea | ORGANIZATION_NAME; 2017 | DATE; N Seoul Tower | LOCATION,Cha | PERSON_NAME; Ceci Korea | ORGANIZATION_NAME; 2017 | DATE; N Seoul Tower | LOCATION,FALSE
pgtype = homepage,,,FALSE
"A woman who hails from a minority ethnic community was chosen on Thursday as India's new president, a largely ceremonial position.",Thursday | DATE; India | LOCATION,Thursday | DATE; India | LOCATION,FALSE
"Droupadi Murmu, a leader from India's ruling Bharatiya Janata Party, was elected by the Indian Parliament and state legislatures in voting held on Monday, making her the first president from one of the country's tribes and the second-ever woman to hold the position.",Droupadi Murmu | PERSON_NAME; India | LOCATION; Bharatiya Janata Party | ORGANIZATION_NAME; Indian Parliament | ORGANIZATION_NAME; Monday | DATE,Droupadi Murmu | PERSON_NAME; India | LOCATION; Bharatiya Janata Party | NATIONALITY_RELIGION_POLITICAL; Indian Parliament | ORGANIZATION_NAME; Monday | DATE,TRUE
She will be formally sworn in as the president on Monday.,Monday | DATE,Monday | DATE,FALSE
"Murmu, 64, who hails from the eastern state of Orissa and was governor of Jharkhand state from 2015-2021, is a member of the Santal ethnic minority, one of India's largest tribal groups. She started out as a schoolteacher before entering politics and has been a two-time lawmaker from Prime Minister Narendra Modi's party.",Murmu | PERSON_NAME; Orissa | LOCATION; Jharkhand | LOCATION; 2015-2021 | DATE; Santal | NATIONALITY_RELIGION_POLITICAL; India | LOCATION; Narendra Modi | PERSON_NAME,Murmu | PERSON_NAME; Orissa | LOCATION; Jharkhand | LOCATION; 2015-2021 | DATE; Santal | NATIONALITY_RELIGION_POLITICAL; India | LOCATION; Narendra Modi | PERSON_NAME,FALSE
Murmu's father and her grandfather were village headmen in Baidaposi in Mayurbhanj district in Orissa.,Murmu | PERSON_NAME; Baidaposi | LOCATION; Mayurbhanj | LOCATION; Orissa | LOCATION,Murmu | PERSON_NAME; Baidaposi | LOCATION; Mayurbhanj | LOCATION; Orissa | LOCATION,FALSE
"Modi congratulated Murmu by visiting her at her residence in New Delhi, and in a tweet wrote he was “certain she will be an outstanding President who will lead from the front and strengthen India's development journey”.",Modi | PERSON_NAME; Murmu | PERSON_NAME; New Delhi | LOCATION; India | LOCATION,Modi | PERSON_NAME; Murmu | PERSON_NAME; New Delhi | LOCATION; India | LOCATION,FALSE
"“Her record victory augurs well for our democracy,” Modi tweeted.",Modi | PERSON_NAME,Modi | PERSON_NAME,FALSE
"Murmu's supporters and Modi's BJP party see her win as a triumph of tribal people and a breakthrough moment for her community, which generally lacks healthcare and education facilities in remote villages. Opposition parties, however, are doubtful whether she would be able to help empower and bring any change to the marginalised community.",Murmu | PERSON_NAME; Modi | PERSON_NAME; BJP | ORGANIZATION_NAME,Murmu | PERSON_NAME; Modi | PERSON_NAME; BJP | ORGANIZATION_NAME,FALSE
"The president's role in India is largely ceremonial, but the position can be important during times of political uncertainty such as a hung parliament, when the office assumes greater power. She is bound by the advice of the cabinet led by the prime minister, who is the chief executive.",India | LOCATION,India | LOCATION,FALSE
"She will replace Ram Nath Kovind, a Hindu nationalist leader from the Dalit community, which is at the lowest end of Hinduism's complex caste hierarchy. Kovind has been president since 2017.",Ram Nath Kovind | PERSON_NAME; Hindu | NATIONALITY_RELIGION_POLITICAL; Dalit | NATIONALITY_RELIGION_POLITICAL; Hinduism | NATIONALITY_RELIGION_POLITICAL; Kovind | PERSON_NAME; 2017 | DATE,Ram Nath Kovind | PERSON_NAME; Hindu | NATIONALITY_RELIGION_POLITICAL; Dalit | NATIONALITY_RELIGION_POLITICAL; Hinduism | NATIONALITY_RELIGION_POLITICAL; Kovind | PERSON_NAME; 2017 | DATE,FALSE
"Murmu won against her opponent, Yashwant Sinha, a former BJP rebel who quit the party following differences with Modi on economic issues in 2018. Since then, Sinha has been a vocal critic of Modi and his government.",Murmu | PERSON_NAME; Yashwant Sinha | PERSON_NAME; BJP | ORGANIZATION_NAME; Modi | PERSON_NAME; 2018 | DATE; Sinha | PERSON_NAME,Murmu | PERSON_NAME; Yashwant Sinha | PERSON_NAME; BJP | ORGANIZATION_NAME; Modi | PERSON_NAME; 2018 | DATE; Sinha | PERSON_NAME,FALSE
Indian lawmakers will vote for the country's new vice-president in August.,Indian | NATIONALITY_RELIGION_POLITICAL; August | DATE,Indian | NATIONALITY_RELIGION_POLITICAL; August | DATE,FALSE
pgtype = article,,,FALSE
"A Shanghai court sentenced Guo Meiling, a Chinese influencer better known as Guo Meimei, to two-and-a-half years in prison and fined her 200,000 yuan (US $31,080) for “selling poisonous and harmful food” on Monday.","Shanghai | LOCATION; Guo Meiling | PERSON_NAME; Chinese | NATIONALITY_RELIGION_POLITICAL; Guo Meimei | PERSON_NAME; 200,000 yuan | MONEY_CURRENCY; US $31,080 | MONEY_CURRENCY; Monday | DATE","Shanghai | LOCATION; Guo Meiling | PERSON_NAME; Chinese | NATIONALITY_RELIGION_POLITICAL; Guo Meimei | PERSON_NAME; 200,000 yuan | MONEY_CURRENCY; US $31,080 | MONEY_CURRENCY; Monday | DATE",FALSE
"Her accomplice, Wang Zouya, was sentenced to seven months in prison and fined 10,000 yuan (US $1,550), the Shanghai court said in a WeChat article.","Wang Zouya | PERSON_NAME; 10,000 yuan | MONEY_CURRENCY; US $1,550 | MONEY_CURRENCY; Shanghai | LOCATION; WeChat | ORGANIZATION_NAME","Wang Zouya | PERSON_NAME; 10,000 yuan | MONEY_CURRENCY; US $1,550 | MONEY_CURRENCY; Shanghai | LOCATION; WeChat | ORGANIZATION_NAME",FALSE
"Guo was among 75 people arrested by Shanghai police for selling diet food that contained banned substances in a case that involved more than 50 million yuan (US $7.77 million), Chinese news portal The Paper reported in April.",Guo | PERSON_NAME; Shanghai | LOCATION; 50 million yuan | MONEY_CURRENCY; US $7.77 million | MONEY_CURRENCY; Chinese | NATIONALITY_RELIGION_POLITICAL; The Paper | ORGANIZATION_NAME; April | DATE,Guo | PERSON_NAME; Shanghai | LOCATION; 50 million yuan | MONEY_CURRENCY; US $7.77 million | MONEY_CURRENCY; Chinese | NATIONALITY_RELIGION_POLITICAL; The Paper | ORGANIZATION_NAME; April | DATE,FALSE
"The police received a tip in December that some people were advertising “special dietary foods” online, but the products had included sibutramine, an appetite suppressant that is banned in China, the report said.",December | DATE; sibutramine | MISCELLANEOUS; China | LOCATION,December | DATE; sibutramine | MISCELLANEOUS; China | LOCATION,FALSE
"Sibutramine is a drug that can be used to treat obesity, but it also has side effects like uneven heartbeats, shortness of breath, dangerously high blood pressure and sudden numbness on one side of the body.",Sibutramine | MISCELLANEOUS,Sibutramine | MISCELLANEOUS,FALSE
"The police shut down three production headquarters and 24 sales stations. They confiscated more than 65,000 pills, 34 kg of raw material, three pieces of machinery and more than 20,000 pieces of packaging material.",,,FALSE
"In August, the Shanghai court held its first public trial for Guo and Wang, a previous official court notice said.",August | DATE; Shanghai | LOCATION; Guo | PERSON_NAME; Wang | PERSON_NAME,August | DATE; Shanghai | LOCATION; Guo | PERSON_NAME; Wang | PERSON_NAME,FALSE
"Prosecutors accused Guo and Wang of selling a “dietary candy” they obtained from another seller, surnamed Zhao, and were aware that the candies included sibutramine. Zhao is being investigated in a separate case, the court said.",Guo | PERSON_NAME; Wang | PERSON_NAME; Zhao | PERSON_NAME; sibutramine | MISCELLANEOUS,Guo | PERSON_NAME; Wang | PERSON_NAME; Zhao | PERSON_NAME; sibutramine | MISCELLANEOUS,FALSE
"Guo had sold more than 100 boxes of candy and made more than 70,000 yuan (US $10,880). Guo and Wang also sold four boxes together for 2,796 yuan (US $435), the notice said.","Guo | PERSON_NAME; 70,000 yuan | MONEY_CURRENCY; US $10,880 | MONEY_CURRENCY; Wang | PERSON_NAME; 2,796 yuan | MONEY_CURRENCY; US $435 | MONEY_CURRENCY","Guo | PERSON_NAME; 70,000 yuan | MONEY_CURRENCY; US $10,880 | MONEY_CURRENCY; Wang | PERSON_NAME; 2,796 yuan | MONEY_CURRENCY; US $435 | MONEY_CURRENCY",FALSE
"According to China's Criminal Law, anyone who mixes harmful substances into food for sale, or sells such food knowingly, can be sentenced to up to five years in prison. If the food caused an accident or other damages, they could be sentenced to five to 10 years in prison.",China | LOCATION,China | LOCATION,FALSE
"Born in 1991 in Hunan province, Guo was one of the first online influencers and viral celebrities. But these days she is best known for her scandals.",1991 | DATE; Hunan province | LOCATION; Guo | PERSON_NAME,1991 | DATE; Hunan province | LOCATION; Guo | PERSON_NAME,FALSE
"In 2011, she posted a series of pictures of her extravagant lifestyle on Weibo. She either sported expensive jewellery or limited edition Hermès purses or drove pricey supercars.",2011 | DATE; Weibo | ORGANIZATION_NAME; Hermès | ORGANIZATION_NAME,2011 | DATE; Weibo | ORGANIZATION_NAME; Hermès | ORGANIZATION_NAME,FALSE
"She also claimed to be the general manager of a firm called Red Cross Commerce, which caused public anger and attracted the attention of officials.",Red Cross Commerce | ORGANIZATION_NAME,Red Cross Commerce | ORGANIZATION_NAME,FALSE
"In 2014, Guo was detained on suspicion of running a gambling den, engaging in prostitution and posting fraudulent information online during the World Cup.",2014 | DATE; Guo | PERSON_NAME; World Cup | MISCELLANEOUS,2014 | DATE; Guo | PERSON_NAME; World Cup | MISCELLANEOUS,FALSE
"In 2015, Guo was sentenced to five years in prison for operating illegal casinos. She was released in July 2019.",2015 | DATE; Guo | PERSON_NAME; July 2019 | DATE,2015 | DATE; Guo | PERSON_NAME; July 2019 | DATE,FALSE
pgtype = article,,,FALSE
"DBG Technology Co, a contract manufacturer for major Chinese smartphone brands including Xiaomi, Honor and Huawei Technologies Co., is expanding its overseas production capacity amid Covid-19 related disruption in China although the country's supply chain remains “irreplaceable”, according to a company executive.",DBG Technology Co | ORGANIZATION_NAME; Chinese | NATIONALITY_RELIGION_POLITICAL; Xiaomi | ORGANIZATION_NAME; Honor | ORGANIZATION_NAME; Huawei Technologies Co | ORGANIZATION_NAME; Covid-19 | MISCELLANEOUS; China | LOCATION,DBG Technology Co | ORGANIZATION_NAME; Chinese | NATIONALITY_RELIGION_POLITICAL; Xiaomi | ORGANIZATION_NAME; Honor | ORGANIZATION_NAME; Huawei Technologies Co | ORGANIZATION_NAME; Covid-19 | MISCELLANEOUS; China | LOCATION,FALSE
"The Shenzhen-listed company, whose main manufacturing sites are located in the neighbouring city of Huizhou, has been building its own Vietnam campus in northern Thai Nguyen province with the aim of producing 3 million handsets monthly in three years' time, on top of its current rented factory area that makes over 100,000 smartphones per month, according to Xu Yusheng, board secretary of DBG.",Shenzhen | LOCATION; Huizhou | LOCATION; Vietnam | LOCATION; Thai Nguyen | LOCATION; Xu Yusheng | PERSON_NAME; DBG | ORGANIZATION_NAME,Shenzhen | LOCATION; Huizhou | LOCATION; Vietnam | LOCATION; Thai Nguyen | LOCATION; Xu Yusheng | PERSON_NAME; DBG | ORGANIZATION_NAME,FALSE
"Smartphone industry players are looking outward to get closer to overseas markets, said Xu, especially with domestic consumption softening. While orders at DBG's Huizhou plants are still expanding year-on-year, its estimation for overall growth in 2022 is still “unclear” as smartphone clients are revising their 2022 performance targets, he added.",Xu | PERSON_NAME; DBG | ORGANIZATION_NAME; Huizhou | LOCATION; 2022 | DATE,Xu | PERSON_NAME; DBG | ORGANIZATION_NAME; Huizhou | LOCATION; 2022 | DATE,FALSE
"While it has become an “inevitable trend” for smartphone producers and other industries to set up manufacturing bases outside China recently, the process is “not a transfer, but rather a copy [of China's supply chain],” Xu said.",China | LOCATION; Xu | PERSON_NAME,China | LOCATION; Xu | PERSON_NAME,FALSE
"“'Made in Vietnam' is never a replacement for 'Made in China' , but an extension of that,” said Xu.",Vietnam | LOCATION; China | LOCATION; Xu | PERSON_NAME,Vietnam | LOCATION; China | LOCATION; Xu | PERSON_NAME,FALSE
Xiaomi's decision to tap Vietnam as its latest production base drew public attention as it followed similar moves by major global smartphone makers to move parts of their supply chain from China to Southeast Asia in search of lower costs and more stable production output during Covid-19.,Xiaomi | ORGANIZATION_NAME; Vietnam | LOCATION; China | LOCATION; Southeast Asia | LOCATION; Covid-19 | DATE,Xiaomi | ORGANIZATION_NAME; Vietnam | LOCATION; China | LOCATION; Southeast Asia | LOCATION; Covid-19 | MISCELLANEOUS,TRUE
"US giant Apple, for instance, moved some of its iPad production from China to Vietnam last month after Covid-19 lockdowns in Shanghai and nearby regions disrupted production, Nikkei Asia reported.",US | LOCATION; Apple | ORGANIZATION_NAME; iPad | BRAND; China | LOCATION; Vietnam | LOCATION; Covid-19 | MISCELLANEOUS; Shanghai | LOCATION; Nikkei Asia | ORGANIZATION_NAME,US | LOCATION; Apple | ORGANIZATION_NAME; iPad | BRAND; China | LOCATION; Vietnam | LOCATION; Covid-19 | MISCELLANEOUS; Shanghai | LOCATION; Nikkei Asia | ORGANIZATION_NAME,FALSE
"However, the overseas move by 27-year-old DBG began before the Covid-19 outbreak, and it built factories for Xiaomi in India in 2019. The Indian plant, based in the state of Haryana, currently produces over one million smartphones monthly-primarily for the local market-making it currently the biggest overseas base for DBG.",DBG | ORGANIZATION_NAME; Covid-19 | MISCELLANEOUS; Xiaomi | ORGANIZATION_NAME; India | LOCATION; 2019 | DATE; Indian | NATIONALITY_RELIGION_POLITICAL; Haryana | LOCATION,DBG | ORGANIZATION_NAME; Covid-19 | MISCELLANEOUS; Xiaomi | ORGANIZATION_NAME; India | LOCATION; 2019 | DATE; Indian | NATIONALITY_RELIGION_POLITICAL; Haryana | LOCATION,FALSE
"In 2021 the company further expanded to Southeast Asia, establishing plants in Bangladesh and Vietnam. While DBG's own Vietnam project is still under construction, local production has already started with rented factory floors and production lines.",2021 | DATE; Southeast Asia | LOCATION; Bangladesh | LOCATION; Vietnam | LOCATION; DBG | ORGANIZATION_NAME,2021 | DATE; Southeast Asia | LOCATION; Bangladesh | LOCATION; Vietnam | LOCATION; DBG | ORGANIZATION_NAME,FALSE
"In the long run DBG wants to continue expanding its overseas presence, which currently accounts for less than 20 per cent of the company's total business, to meet rising demand from the overseas market.",DBG | ORGANIZATION_NAME,DBG | ORGANIZATION_NAME,FALSE
"The main incentive for setting up manufacturing capabilities in countries such as India and Vietnam is a reduction in tariffs, according to Xu, after the China-US trade war made smartphones manufactured in China more expensive for overseas consumers.",India | LOCATION; Vietnam | LOCATION; Xu | PERSON_NAME; China | LOCATION; US | LOCATION,India | LOCATION; Vietnam | LOCATION; Xu | PERSON_NAME; China | LOCATION; US | LOCATION,FALSE
The local supply chain in Vietnam has improved following the expansion of Samsung's manufacturing base there. The South Korean tech giant closed its last smartphone factory in Huizhou after the brand lost relevance in the China market and amid the rise of the China-US trade war.,Vietnam | LOCATION; Samsung | ORGANIZATION_NAME; South Korean | NATIONALITY_RELIGION_POLITICAL; Huizhou | LOCATION; China | LOCATION; US | LOCATION,Vietnam | LOCATION; Samsung | ORGANIZATION_NAME; South Korean | NATIONALITY_RELIGION_POLITICAL; Huizhou | LOCATION; China | LOCATION; US | LOCATION,FALSE
"However, the sophistication of China's own supply chain will remain an enduring advantage.",China | LOCATION,China | LOCATION,FALSE
"“The comprehensiveness of China's [smartphone] supply chain, which is at the core of its significance, was made possible after two decades of development,” said Xu. “We can easily get our hands on all the components, the testing equipment and everything else needed to make something from scratch, within one hour's drive of our Huizhou factory. There's no other place like this outside of China.”",China | LOCATION; Xu | PERSON_NAME; Huizhou | LOCATION,China | LOCATION; Xu | PERSON_NAME; Huizhou | LOCATION,FALSE
"A Shenzhen subsidiary of Smoore, the world's biggest contract maker of vaping devices, has obtained a special tobacco production licence from Chinese authorities, gaining a foothold in the mainland market.",Shenzhen | LOCATION; Smoore | ORGANIZATION_NAME; Chinese | NATIONALITY_RELIGION_POLITICAL,Shenzhen | LOCATION; Smoore | ORGANIZATION_NAME; Chinese | NATIONALITY_RELIGION_POLITICAL,FALSE
"Vaporesso, a wholly-owned subsidiary of Smoore, has obtained a production licence from China's State Tobacco Monopoly Administration (STMA), the country's top regulator of tobacco products, which gives its products lawful status in the country, Hong Kong-listed Smoore said in a statement on Wednesday. The licence will be valid through July 2023.",Vaporesso | ORGANIZATION_NAME; Smoore | ORGANIZATION_NAME; China | LOCATION; State Tobacco Monopoly Administration | ORGANIZATION_NAME; STMA | ORGANIZATION_NAME; Hong Kong | LOCATION; Wednesday | DATE; July 2023 | DATE,Vaporesso | ORGANIZATION_NAME; Smoore | ORGANIZATION_NAME; China | LOCATION; State Tobacco Monopoly Administration | ORGANIZATION_NAME; STMA | ORGANIZATION_NAME; Hong Kong | LOCATION; Wednesday | DATE; July 2023 | DATE,FALSE
"Smoore is among the first batch of companies to comply with China's tightened rules for the e-cigarette industry, which was not regulated as a traditional tobacco product until recently. In March, STMA published final guidelines for the industry, which require that manufactures comply with certain technical standards, including permitted ingredients and additives.",Smoore | ORGANIZATION_NAME; China | LOCATION; March | DATE; STMA | ORGANIZATION_NAME,Smoore | ORGANIZATION_NAME; China | LOCATION; March | DATE; STMA | ORGANIZATION_NAME,FALSE
"Licensed manufacturers must also trade with downstream wholesalers on a transaction platform overseen by STMA, according to the rules.",STMA | ORGANIZATION_NAME,STMA | ORGANIZATION_NAME,FALSE
"Less than 50 e-cigarette related companies, including retailers and manufacturers, have met the new restrictions and received licences from the authority so far, STMA's website shows.",STMA | ORGANIZATION_NAME,STMA | ORGANIZATION_NAME,FALSE
