text,old_entities,new_entities,is_updated
"There is no effective treatment or vaccine against the disease. Mortality rates are between 50 and 90 percent, depending on which strain of the virus has caused the outbreak. The Zaire strain, which now is causing an epidemic in Guinea, is the most lethal.",Zaire | LOCATION; Guinea | LOCATION,Zaire | LOCATION; Guinea | LOCATION,FALSE
"Celebrated annually on Mandela's birthday, South Africans and people the world over roll up their sleeves and lend a hand in their communities to mark International Nelson Mandela Day.",Mandela | PERSON_NAME; South Africans | NATIONALITY_RELIGION_POLITICAL; International Nelson Mandela Day | MISCELLANEOUS,Mandela | PERSON_NAME; South Africans | NATIONALITY_RELIGION_POLITICAL; International Nelson Mandela Day | MISCELLANEOUS,FALSE
"The first democratically-elected President of South Africa, and the country's first Black leader, died in December 2013 at age 95. The annual commemoration on 18 July, his birthday, recognizes his contribution to the culture of peace and freedom, UN News Service wrote.",South Africa | LOCATION; Black | NATIONALITY_RELIGION_POLITICAL; 2013 | DATE; 18 July | DATE; UN News Service | ORGANIZATION_NAME,South Africa | LOCATION; Black | NATIONALITY_RELIGION_POLITICAL; December 2013 | DATE; 18 July | DATE; UN News Service | ORGANIZATION_NAME,TRUE
"Abdulla Shahid, president of the UN General Assembly, recalled that he also advocated for democracy, gender equality, the rights of children and young people, and for protecting the environment.",Abdulla Shahid | PERSON_NAME; UN General Assembly | ORGANIZATION_NAME,Abdulla Shahid | PERSON_NAME; UN General Assembly | ORGANIZATION_NAME,FALSE
"""Madiba's fight against apartheid, was in fact a fight for a better world, in which the freedom, justice and dignity of all were respected. He called for peace, social justice, equality and human understanding throughout his life,"" he said.",Madiba | PERSON_NAME,Madiba | PERSON_NAME,FALSE
"Delivering the keynote address, Prince Harry, The Duke of Sussex, said the life and legacy of Mandela must be celebrated every day, particularly as younger generations may not be familiar with his leadership.",Harry | PERSON_NAME; Sussex | LOCATION; Mandela | PERSON_NAME,Harry | PERSON_NAME; Sussex | LOCATION; Mandela | PERSON_NAME,FALSE
"""Let's talk with our children about what he stood for. Let's seek out what we have in common, empower all people to reclaim our democracies, and harness the light of Mandela's memory to illuminate the way forward,"" he said.",Mandela | PERSON_NAME,Mandela | PERSON_NAME,FALSE
"President Emmanuel Macron began a three-nation tour of west African states on Monday July 26, 2022, in the first trip to Africa of his new term. Macron kicked off the tour with a visit to Cameroon, followed by Benin and then ending the trip in Guinea-Bissau.","Emmanuel Macron | PERSON_NAME; African | NATIONALITY_RELIGION_POLITICAL; Monday July 26, 2022 | DATE; Africa | LOCATION; Macron | PERSON_NAME; Cameroon | LOCATION; Benin | LOCATION; Guinea-Bissau | LOCATION","Emmanuel Macron | PERSON_NAME; African | NATIONALITY_RELIGION_POLITICAL; Monday July 26, 2022 | DATE; Africa | LOCATION; Macron | PERSON_NAME; Cameroon | LOCATION; Benin | LOCATION; Guinea-Bissau | LOCATION",FALSE
"In his first visit to Cameroon, the French leader met with long-ruling President Paul Biya, who has ruled the country for almost 40 years and is the longest-serving non-royal leader in the world.",Cameroon | LOCATION; French | NATIONALITY_RELIGION_POLITICAL; Paul Biya | PERSON_NAME,Cameroon | LOCATION; French | NATIONALITY_RELIGION_POLITICAL; Paul Biya | PERSON_NAME,FALSE
Macron assured Biya that France will help African countries face the shock caused by the war between Russia and Ukraine by encouraging local investments in agriculture to increase food production. He said he totally agrees with European Union leaders' call on Russia to immediately stop targeting Ukrainian agricultural facilities and to permit the export of Ukrainian grain.,Macron | PERSON_NAME; Biya | PERSON_NAME; France | LOCATION; African | LOCATION; Russia | LOCATION; Ukraine | LOCATION; European Union | ORGANIZATION_NAME; Ukrainian | NATIONALITY_RELIGION_POLITICAL,Macron | PERSON_NAME; Biya | PERSON_NAME; France | LOCATION; African | LOCATION; Russia | LOCATION; Ukraine | LOCATION; European Union | ORGANIZATION_NAME; Ukrainian | NATIONALITY_RELIGION_POLITICAL,FALSE
"President Biya said he is very happy that France has agreed to assist-not only Cameroon-but the entire African continent to fight against security threats. He said that support from France will enable Cameroon to totally destroy Boko Haram. Cameroon has also been riven by ethnic violence and an insurgency by anglophone separatists,",Biya | PERSON_NAME; France | LOCATION; Cameroon | LOCATION; African continent | LOCATION; Boko Haram | ORGANIZATION_NAME; anglophone | NATIONALITY_RELIGION_POLITICAL,Biya | PERSON_NAME; France | LOCATION; Cameroon | LOCATION; African continent | LOCATION; Boko Haram | ORGANIZATION_NAME; anglophone | NATIONALITY_RELIGION_POLITICAL,FALSE
"Benin, a former French colony and Guinea-Bissau-once a Portugese colony-are next on the French leader's itinerary. Macron has insisted that his country's military presence in the region will adapt, rather than disappear once the pull-out from Mali is complete.",Benin | LOCATION; French | NATIONALITY_RELIGION_POLITICAL; Guinea-Bissau | LOCATION; Portugese | NATIONALITY_RELIGION_POLITICAL; Macron | PERSON_NAME; Mali | LOCATION,Benin | LOCATION; French | NATIONALITY_RELIGION_POLITICAL; Guinea-Bissau | LOCATION; Portugese | NATIONALITY_RELIGION_POLITICAL; Macron | PERSON_NAME; Mali | LOCATION,FALSE
"The striking unions have consistently accused the Nigerian government of unfulfilled pledges, saying they could no longer bear the brunt of the neglect the nation's education sector continues to suffer.",Nigerian | NATIONALITY_RELIGION_POLITICAL,Nigerian | NATIONALITY_RELIGION_POLITICAL,FALSE
"The President of the Nigeria Labour Congress, Ayuba Wabba ; former Senator and activist, Shehu Sani, and the Country Director of Actionaid Nigeria, Ene Obi, are leading hundreds of protesters in the Federal Capital Territory (FCT), Abuja, against the continued shutdown of Nigerian public universities.",Nigeria Labour Congress | ORGANIZATION_NAME; Ayuba Wabba | PERSON_NAME; Shehu Sani | PERSON_NAME; Actionaid | ORGANIZATION_NAME; Nigeria | LOCATION; Ene Obi | PERSON_NAME; Federal Capital Territory | LOCATION; FCT | LOCATION; Abuja | LOCATION; Nigerian | NATIONALITY_RELIGION_POLITICAL,Nigeria Labour Congress | ORGANIZATION_NAME; Ayuba Wabba | PERSON_NAME; Shehu Sani | PERSON_NAME; Actionaid | ORGANIZATION_NAME; Nigeria | LOCATION; Ene Obi | PERSON_NAME; Federal Capital Territory | LOCATION; FCT | LOCATION; Abuja | LOCATION; Nigerian | NATIONALITY_RELIGION_POLITICAL,FALSE
"The protesters, who had converged on the Unity Fountain, a popular protest ground in the capital city, were on their way to the National Assembly, chanting solidarity songs and carrying banners and placards bearing various inscriptions stating their demands.",Unity Fountain | FACILITY; National Assembly | ORGANIZATION_NAME,Unity Fountain | FACILITY; National Assembly | FACILITY,TRUE
"It is the second day of the two-day nationwide protest declared by the NLC, the umbrella body of workers in Nigeria.",NLC | ORGANIZATION_NAME; Nigeria | LOCATION,NLC | ORGANIZATION_NAME; Nigeria | LOCATION,FALSE
"Various state chapters of the union had mobilised their members, parents and allies on Tuesday to kick off the two-day protest, even as they presented a list of demands to the state governors for onward delivery to President Muhammadu Buhari.",Tuesday | DATE; Muhammadu Buhari | PERSON_NAME,Tuesday | DATE; Muhammadu Buhari | PERSON_NAME,FALSE
Abuja protest,Abuja | LOCATION,Abuja | LOCATION,FALSE
"On Wednesday, as early as possible, protesters defied the precarious security situation in the capital city to demand the reopening of the universities. They said the more than five-month-old industrial action by the university workers is a contributory factor to the degenerating security situation across the country.",Wednesday | DATE,Wednesday | DATE,FALSE
"Joining the protest in Abuja are members of the national leadership of the striking university workers' unions including the Academic Staff Union of Universities (ASUU), Non-Academic Staff Union of Educational and Allied Institutions (NASU), and the Senior Staff Association of Nigerian Universities (SSANU), among others.",Abuja | LOCATION; Academic Staff Union of Universities | ORGANIZATION_NAME; ASUU | ORGANIZATION_NAME; Non-Academic Staff Union of Educational and Allied Institutions | ORGANIZATION_NAME; NASU | ORGANIZATION_NAME; Senior Staff Association of Nigerian Universities | ORGANIZATION_NAME; SSANU | ORGANIZATION_NAME,Abuja | LOCATION; Academic Staff Union of Universities | ORGANIZATION_NAME; ASUU | ORGANIZATION_NAME; Non-Academic Staff Union of Educational and Allied Institutions | ORGANIZATION_NAME; NASU | ORGANIZATION_NAME; Senior Staff Association of Nigerian Universities | ORGANIZATION_NAME; SSANU | ORGANIZATION_NAME,FALSE
"Leading the protest on Wednesday, Mr Wabba urged participants not to relent until the goal of reclaiming the lost glory in Nigeria's education, economic, health and other sectors are reclaimed.",Wabba | PERSON_NAME; Nigeria | LOCATION,Wabba | PERSON_NAME; Nigeria | LOCATION,FALSE
"In response, the crowd chorused ; ""We would not be tired.""",,,FALSE
"""Save Teacher Education, Address Issues Now ;"" ""We are Tired of Unfulfilled Promises,"" among others, are some of the inscriptions on their banners.",,,FALSE
"Also conspicuous at the protest ground are members of the Colleges of Education Academic Staff Union (COEASU), who were also armed with placards and banners.",Colleges of Education Academic Staff Union | ORGANIZATION_NAME; COEASU | ORGANIZATION_NAME,Colleges of Education Academic Staff Union | ORGANIZATION_NAME; COEASU | ORGANIZATION_NAME,FALSE
Demands,,,FALSE
The common demands by all the striking unions include the rejection of the Integrated Personnel Payroll Information System (IPPIS) as a payment platform for the workers.,Integrated Personnel Payroll Information System | ORGANIZATION_NAME; IPPIS | ORGANIZATION_NAME,Integrated Personnel Payroll Information System | ORGANIZATION_NAME; IPPIS | ORGANIZATION_NAME,FALSE
They are also demanding better welfare for their members and improved funding for the university system.,,,FALSE
"The striking unions have consistently accused the Nigerian government of unfulfilled pledges, saying they could no longer bear the brunt of the neglect the nation's education sector continues to suffer.",Nigerian | NATIONALITY_RELIGION_POLITICAL,Nigerian | NATIONALITY_RELIGION_POLITICAL,FALSE
ASUU speaks,ASUU | ORGANIZATION_NAME,ASUU | ORGANIZATION_NAME,FALSE
"ASUU President, Emmanuel Osodeke, said by the National Universities Commission (NUC's) regulations, the ratio for lecturer to students is 1: 9 in medical and sciences and 1: 15 in the humanities and social sciences, but that the reality is unimaginable.",ASUU | ORGANIZATION_NAME; Emmanuel Osodeke | PERSON_NAME; National Universities Commission | ORGANIZATION_NAME; NUC | ORGANIZATION_NAME,ASUU | ORGANIZATION_NAME; Emmanuel Osodeke | PERSON_NAME; National Universities Commission | ORGANIZATION_NAME; NUC | ORGANIZATION_NAME,FALSE
"He said ; "" In the university today, there are 1 teacher to over 1,000 students. That's what brought the earned academic allowance that they did not pay.",,,FALSE
"""So we need to let them know that they do n't have dominance over us. Universities are universal. Our universities used to have foreign students. You are a child of a governor, you sit and learn with the child of a driver. Eat in the cafeteria together. Stay in the same hostel. Today, it is not like that"" .",,,FALSE
"He recalled how the government had agreed to pay a revitalisation fund of N200 billion yearly, but that it never did.",N200 billion | MONEY_CURRENCY,N200 billion | MONEY_CURRENCY,FALSE
ASUU accuses Babalakin,ASUU | ORGANIZATION_NAME; Babalakin | PERSON_NAME,ASUU | ORGANIZATION_NAME; Babalakin | PERSON_NAME,FALSE
"The ASUU President accused a former Pro-Chancellor of the University of Lagos (UNILAG), Wale Babalakin, of attempting to commercialise education in Nigeria.",ASUU | ORGANIZATION_NAME; University of Lagos | ORGANIZATION_NAME; UNILAG | ORGANIZATION_NAME; Wale Babalakin | PERSON_NAME; Nigeria | LOCATION,ASUU | ORGANIZATION_NAME; University of Lagos | ORGANIZATION_NAME; UNILAG | ORGANIZATION_NAME; Wale Babalakin | PERSON_NAME; Nigeria | LOCATION,FALSE
"Mr Babalakin, who led the negotiation team between the government and ASUU from 2017 to 2020, when he angrily resigned, was accused of highhandedness, but Mr Babalakin has consistently denied this.",Babalakin | PERSON_NAME; ASUU | ORGANIZATION_NAME; 2017 | DATE; 2020 | DATE,Babalakin | PERSON_NAME; ASUU | ORGANIZATION_NAME; 2017 | DATE; 2020 | DATE,FALSE
"Mr Osodeke added that his union's protest against IPPIS has been proved right by the fraud allegations against the disgraced Accountant-General of the Federation, Ahmed Idris.",Osodeke | PERSON_NAME; IPPIS | ORGANIZATION_NAME; Ahmed Idris | PERSON_NAME,Osodeke | PERSON_NAME; IPPIS | ORGANIZATION_NAME; Ahmed Idris | PERSON_NAME,FALSE
"""We have been vindicated by what happened to the accountant general,"" said Mr Osodeke.",Osodeke | PERSON_NAME,Osodeke | PERSON_NAME,FALSE
"When Mr. Benoni W. Urey took the hands of Madam Mai Bright, to be his lovely wife until death does them apart, little did he know that one day, the honeymoon could lead to a rough road saddled with a grave hangover.",Benoni W. Urey | PERSON_NAME; Mai Bright | PERSON_NAME,Benoni W. Urey | PERSON_NAME; Mai Bright | PERSON_NAME,FALSE
"In May 1986, the social journey commenced.",May 1986 | DATE,May 1986 | DATE,FALSE
"So, with over thirty-six years of marriage, it seems the honeymoon has come to the end of the rainbow with Mrs. Mai Urey, wife of Mr. Benoni W. Urey saying she no longer wants him as her husband.",Mai Urey | PERSON_NAME; Benoni W. Urey | PERSON_NAME,Mai Urey | PERSON_NAME; Benoni W. Urey | PERSON_NAME,FALSE
Mr. Urey is the political leader of the All Liberian Party (ALP).,Urey | PERSON_NAME; All Liberian Party | ORGANIZATION_NAME; ALP | ORGANIZATION_NAME,Urey | PERSON_NAME; All Liberian Party | NATIONALITY_RELIGION_POLITICAL; ALP | NATIONALITY_RELIGION_POLITICAL,TRUE
"Mrs. Urey, the well smart and educated lady, took the bold step last week when she went to the civil law court to make it legitimate.",Urey | PERSON_NAME,Urey | PERSON_NAME,FALSE
"The legal team of the action taken by the soon-to-be former wife of Mr. Urey is called ""Incompatibility"" . According to her, they were no longer compatible.",Urey | PERSON_NAME,Urey | PERSON_NAME,FALSE
The news of about the divorce case has been circulating as top gossip over the past years.,,,FALSE
"At that time of their marriage, Mr. Urey was handsome and looked promising.",Urey | PERSON_NAME,Urey | PERSON_NAME,FALSE
"So, too, was Madam Mai Bright Urey's elegant and smart-looking appearance was catchy and perhaps served as a social magnet to bring boy Wilfred closer.",Mai Bright Urey | PERSON_NAME; Wilfred | PERSON_NAME,Mai Bright Urey | PERSON_NAME; Wilfred | PERSON_NAME,FALSE
But all of these have become history.,,,FALSE
"Sources close to the family said one of the reasons for such action to quit the relationship has to do with Mr. Urey's temper. Also of late, Mr. Urey's decision to take Mr. Alexander Cummings, political leader of the Alternative National Congress ANC to court, could be one reason too.",Urey | PERSON_NAME; Alexander Cummings | PERSON_NAME; Alternative National Congress | ORGANIZATION_NAME; ANC | ORGANIZATION_NAME,Urey | PERSON_NAME; Alexander Cummings | PERSON_NAME; Alternative National Congress | ORGANIZATION_NAME; ANC | ORGANIZATION_NAME,FALSE
Another source said Mr. Urey was unhappy to see Mr. Cummings visit his house. Both news has not been confirmed as the search for the real fact is ongoing.,Urey | PERSON_NAME; Cummings | PERSON_NAME,Urey | PERSON_NAME; Cummings | PERSON_NAME,FALSE
"But what remains unclear is whether such action will be honored by the Catholic Church, of which Mrs. Urey is a staunch member.",Catholic Church | ORGANIZATION_NAME; Urey | PERSON_NAME,Catholic Church | ORGANIZATION_NAME; Urey | PERSON_NAME,FALSE
"""I think in some circumstances, the Church may grant a divorce,"" one staunch member of St. KIZITO Catholic Church, where Mrs. Urey is a member told this paper.",St. KIZITO Catholic Church | ORGANIZATION_NAME; Urey | PERSON_NAME,St. KIZITO Catholic Church | ORGANIZATION_NAME; Urey | PERSON_NAME,FALSE
"When this paper contacted Mr. Urey for comment prior to the publication of the hard copy of this paper, he did not comment immediately, but later, he wrote these responses: ""When has divorce become news? Please cover all in the courts."" Then this paper responded: ""Ok"" . He replied: ""Apparently you are not understanding me. I mean I wish you cover every divorce in the court since you are making one an issue. Why are you sending me a copy of your paper as it's no news to me, instead send it to whoever put you up to it, or who you are pleasing.""",Urey | PERSON_NAME,Urey | PERSON_NAME,FALSE
"Senegal's Sadio Mane was crowned the African Footballer of the Year for the second time running at a Confederation of African Football (CAF) awards ceremony in the Moroccan capital Rabat. Mane scored the winning penalty as Senegal beat Egypt in a shootout in this year's Africa Cup of Nations final to lift the trophy for the first time. Mane beat compatriot and Chelsea goalkeeper Edouard Mendy as well as former Liverpool team-mate Salah, whose Egypt side lost February's final.",Senegal | LOCATION; Sadio Mane | PERSON_NAME; African | NATIONALITY_RELIGION_POLITICAL; Confederation of African Football | ORGANIZATION_NAME; CAF | ORGANIZATION_NAME; Moroccan | NATIONALITY_RELIGION_POLITICAL; Rabat | LOCATION; Mane | PERSON_NAME; Egypt | LOCATION; Africa Cup of Nations | MISCELLANEOUS; Chelsea | ORGANIZATION_NAME; Edouard Mendy | PERSON_NAME; Liverpool | ORGANIZATION_NAME; Salah | PERSON_NAME; February | DATE,Senegal | LOCATION; Sadio Mane | PERSON_NAME; African | NATIONALITY_RELIGION_POLITICAL; Confederation of African Football | ORGANIZATION_NAME; CAF | ORGANIZATION_NAME; Moroccan | NATIONALITY_RELIGION_POLITICAL; Rabat | LOCATION; Mane | PERSON_NAME; Egypt | LOCATION; Africa Cup of Nations | MISCELLANEOUS; Chelsea | ORGANIZATION_NAME; Edouard Mendy | PERSON_NAME; Liverpool | ORGANIZATION_NAME; Salah | PERSON_NAME; February | DATE,FALSE
Mane's prize was one of five picked up by Senegal in a total of seven men's categories in a night to remember for the West African nation.,Mane | PERSON_NAME; Senegal | LOCATION; West African | NATIONALITY_RELIGION_POLITICAL,Mane | PERSON_NAME; Senegal | LOCATION; West African | NATIONALITY_RELIGION_POLITICAL,FALSE
Nigeria and Barcelona forward Asisat Oshoala retained the African women's Footballer of the Year title. The 27-year-old picked up the award ahead of Ajara Nchout Njoya (Cameroon and Inter Milan) and Zambia international Grace Chanda (Zambia and BIIK Kazygurt).,Nigeria | ORGANIZATION_NAME; Barcelona | ORGANIZATION_NAME; Asisat Oshoala | PERSON_NAME; African | NATIONALITY_RELIGION_POLITICAL; Ajara Nchout Njoya | PERSON_NAME; Cameroon | ORGANIZATION_NAME; Inter Milan | ORGANIZATION_NAME; Zambia | LOCATION; Grace Chanda | PERSON_NAME; BIIK Kazygurt | ORGANIZATION_NAME,Nigeria | ORGANIZATION_NAME; Barcelona | ORGANIZATION_NAME; Asisat Oshoala | PERSON_NAME; African | NATIONALITY_RELIGION_POLITICAL; Ajara Nchout Njoya | PERSON_NAME; Cameroon | ORGANIZATION_NAME; Inter Milan | ORGANIZATION_NAME; Zambia | LOCATION; Grace Chanda | PERSON_NAME; BIIK Kazygurt | ORGANIZATION_NAME,FALSE
"With this, she becomes the first African to win this prestigious title for a record five times, overtaking Perpetua Nkwocha who claimed the accolade on four occasions.",African | NATIONALITY_RELIGION_POLITICAL; Perpetua Nkwocha | PERSON_NAME,African | NATIONALITY_RELIGION_POLITICAL; Perpetua Nkwocha | PERSON_NAME,FALSE
"South Africa's national women's head coach Desiree Ellis, who led Banyana Banyana into Saturday's final of the 2022 TotalEnergies Women's Africa Cup of Nations against hosts Morocco, was named Africa's Coach of the Year in the women's football category.",South Africa | LOCATION; Desiree Ellis | PERSON_NAME; Banyana Banyana | ORGANIZATION_NAME; Saturday | DATE; 2022 | DATE; TotalEnergies Women's Africa Cup of Nations | MISCELLANEOUS; Morocco | LOCATION; Africa | LOCATION,South Africa | LOCATION; Desiree Ellis | PERSON_NAME; Banyana Banyana | ORGANIZATION_NAME; Saturday | DATE; 2022 | DATE; TotalEnergies Women's Africa Cup of Nations | MISCELLANEOUS; Morocco | LOCATION; Africa | LOCATION,FALSE
"A host of African football legends such as Daniel Amokachi, Lucas Radebe, Austin Jay-Jay Okocha, Geremi Njitap and Senegalese duo El Hadji Diouf and Khalilou Fadiga-who celebrated on stage with Mane-were in attendance for the awards at the Mohamed VI complex.",African | NATIONALITY_RELIGION_POLITICAL; Daniel Amokachi | PERSON_NAME; Lucas Radebe | PERSON_NAME; Austin Jay-Jay Okocha | PERSON_NAME; Geremi Njitap | PERSON_NAME; Senegalese | NATIONALITY_RELIGION_POLITICAL; El Hadji Diouf | PERSON_NAME; Khalilou Fadiga | PERSON_NAME; Mane | PERSON_NAME; Mohamed VI complex | FACILITY,African | NATIONALITY_RELIGION_POLITICAL; Daniel Amokachi | PERSON_NAME; Lucas Radebe | PERSON_NAME; Austin Jay-Jay Okocha | PERSON_NAME; Geremi Njitap | PERSON_NAME; Senegalese | NATIONALITY_RELIGION_POLITICAL; El Hadji Diouf | PERSON_NAME; Khalilou Fadiga | PERSON_NAME; Mane | PERSON_NAME; Mohamed VI complex | FACILITY,FALSE
"Durban, May 16 2022 (IPS)-A mere 53 billion US dollars per annum – equivalent to 10 days of military spending – would ensure all children in all countries benefit from social protection, Nobel Laureate Kailash Satyarthi told the 5th Global Conference on the Elimination of Child Labour.",Durban | LOCATION; May 16 2022 | DATE; IPS | ORGANIZATION_NAME; 53 billion US dollars | MONEY_CURRENCY; Nobel Laureate Kailash Satyarthi | PERSON_NAME; 5th Global Conference | MISCELLANEOUS; Elimination of Child Labour | MISCELLANEOUS,Durban | LOCATION; May 16 2022 | DATE; IPS | ORGANIZATION_NAME; 53 billion US dollars | MONEY_CURRENCY; Nobel Laureate Kailash Satyarthi | PERSON_NAME; 5th Global Conference | MISCELLANEOUS; Elimination of Child Labour | MISCELLANEOUS,FALSE
"He said this was a small price to pay considering the catastrophic consequences of the increase in child labour since 2016, after several years of decline in child labour numbers.",2016 | DATE,2016 | DATE,FALSE
"An estimated 160 000 million kids are child labourers, and unless there is a drastic reversal, another 9 million are expected to join their ranks.",,,FALSE
"Satyarthi was among a distinguished group of panellists on setting global priorities for eliminating child labour. The panel included International Labour Organisation (ILO) DG Guy Ryder, South African Employment and Labour Minister Thulas Nxesi, James Quincey, CEO of Coca Cola, Alliance 8.7 chairperson Anousheh Karver and European Union Commissioner Jutta Urpilainen.",Satyarthi | PERSON_NAME; International Labour Organisation | ORGANIZATION_NAME; ILO | ORGANIZATION_NAME; Guy Ryder | PERSON_NAME; South African | NATIONALITY_RELIGION_POLITICAL; Thulas Nxesi | PERSON_NAME; James Quincey | PERSON_NAME; Coca Cola | ORGANIZATION_NAME; Alliance 8.7 | ORGANIZATION_NAME; Anousheh Karver | PERSON_NAME; European Union | ORGANIZATION_NAME; Jutta Urpilainen | PERSON_NAME,Satyarthi | PERSON_NAME; International Labour Organisation | ORGANIZATION_NAME; ILO | ORGANIZATION_NAME; Guy Ryder | PERSON_NAME; South African | NATIONALITY_RELIGION_POLITICAL; Thulas Nxesi | PERSON_NAME; James Quincey | PERSON_NAME; Coca Cola | ORGANIZATION_NAME; Alliance 8.7 | ORGANIZATION_NAME; Anousheh Karver | PERSON_NAME; European Union | ORGANIZATION_NAME; Jutta Urpilainen | PERSON_NAME,FALSE
The panel discussed child labour in the context of decent work deficits and youth employment. It identified pressing global challenges and priorities for the international community.,,,FALSE
Satyarthi said the 53 million US dollars was far from a big ask. Nor was the 22 billion US dollars needed to ensure education for all children. He said this was the equivalent of what people in the US spent on tobacco over six days.,Satyarthi | PERSON_NAME; 53 million US dollars | MONEY_CURRENCY; 22 billion US dollars | MONEY_CURRENCY; US | LOCATION,Satyarthi | PERSON_NAME; 53 million US dollars | MONEY_CURRENCY; 22 billion US dollars | MONEY_CURRENCY; US | LOCATION,FALSE
"Satyarthi said it was a travesty that the G7, the world's wealthiest countries, had never debated child labour – something he intends to change.",Satyarthi | PERSON_NAME; G7 | ORGANIZATION_NAME,Satyarthi | PERSON_NAME; G7 | ORGANIZATION_NAME,FALSE
"The panellists attributed the increase in child labour to several factors, including lack of political will, lack of interest from rich countries and embedded cultural and economic factors.",,,FALSE
"Asked how he remained optimistic in light of the dismal picture of growing child labour rates. Satyarthi told IPS that having been in the trenches for 40 years, he had seen and been happy to see a decline in child labour until 2016 – when the problem began escalating again.",Satyarthi | PERSON_NAME; IPS | ORGANIZATION_NAME; 2016 | DATE,Satyarthi | PERSON_NAME; IPS | ORGANIZATION_NAME; 2016 | DATE,FALSE
"“I strongly believe in freedom of human beings. The world will slowly move towards a more compassionate society, sometimes faster, sometimes slower,” he said.",,,FALSE
"Satyarthi, together with organisations like the ILO, succeeded in putting the issue of child labour on the international agenda. Through his foundation in collaboration with other NGOs, he got the world to take note of this hidden scourge.",Satyarthi | PERSON_NAME; ILO | ORGANIZATION_NAME,Satyarthi | PERSON_NAME; ILO | ORGANIZATION_NAME,FALSE
He is convinced that child labour will be eliminated despite the recent setbacks.,,,FALSE
"“I am hopeful because there was no ILO programme when I started 40 years ago. Child labour was not recognised as a problem, but slowly, it is being realised that it's wrong and evil – even a crime. So, 40 years isn ' t a big tenure in the history of human beings. This scourge has been there for centuries.”",ILO | ORGANIZATION_NAME,ILO | ORGANIZATION_NAME,FALSE
Yet he recognises the need for urgency to roll back the escalation of child labour.,,,FALSE
"“The next ten years are even more important because now we have the means, we have power, technology, and we know the solution. The only thing we need is a strong political will but also social will,” Satyarthi said. “We have to speed it up and bring back the hope. Bring back the optimism. The issue is a priority, and that's why we are calling on markets to globalise compassion. There are many things to divide us, but there's one thing we all agree on: the well-being of our children.”",Satyarthi | PERSON_NAME,Satyarthi | PERSON_NAME,FALSE
"Satyarthi said to meet the SDG deadline of 2025, he and other Nobel laureates and world leaders are pushing hard to ensure that child labour starts declining again.",Satyarthi | PERSON_NAME; SDG | MISCELLANEOUS; 2025 | DATE; Nobel | MISCELLANEOUS,Satyarthi | PERSON_NAME; 2025 | DATE; Nobel | MISCELLANEOUS,TRUE
"“We as a group of Nobel laureates and world leaders are working on two fronts. One is a fair share for children on budgetary allocations and policies,” he said.",Nobel | MISCELLANEOUS,,TRUE
The group engaged with governments to ensure that children received a fair share of the budget and resources.,,,FALSE
"Then they are pushing governments on social protection, which he believes in demystifying.",,,FALSE
"“We have seen in different countries, social protection – helping through school feeding schemes, employment programmes and conditional grant programmes to ensure that children can go to school, with proven success in bringing down child labour.”",,,FALSE
The Nobel laureate knocked on the doors of the leaders of wealthy nations.,Nobel | MISCELLANEOUS,,TRUE
"“I have been talking to leaders of rich countries to address the problem of post-pandemic economic meltdown. We have to work for social protection for marginalised people in low-income countries and focus on children, education, health, and protection. That is not a big investment compared to what we are going to lose – a whole generation.”",,,FALSE
Satyarthi said he was heartened by the response to their efforts to motivate governments and the private sector to join the fight against child labour.,Satyarthi | PERSON_NAME,Satyarthi | PERSON_NAME,FALSE
"“I have been optimistic to say many of the governments and EU leaders are not only listening – they are talking about it. Yesterday only, I was so happy that President Cyril Ramaphosa spoke very explicitly on this issue, and almost everyone was talking about this issue. But it took several months, several years to get there.”",EU | ORGANIZATION_NAME; Cyril Ramaphosa | PERSON_NAME,EU | ORGANIZATION_NAME; Cyril Ramaphosa | PERSON_NAME,FALSE
"And Satyarthi is not going to stop soon. With the Laureates and Leaders For Children project, he and fellow laureates are determined the world sits up and finds the will to ensure every child can experience a childhood.",Satyarthi | PERSON_NAME; Leaders For Children | ORGANIZATION_NAME,Satyarthi | PERSON_NAME; Laureates and Leaders For Children | ORGANIZATION_NAME,TRUE
IPS UN Bureau Report,IPS UN Bureau | ORGANIZATION_NAME,IPS | ORGANIZATION_NAME; UN Bureau | ORGANIZATION_NAME,TRUE
